email;nom;departement
ce.0131111m@ac-aix-marseille.fr;Ecole maternelle la poudrerie · Saint-Chamas;13
ce.0131115s@ac-aix-marseille.fr;Ecole primaire Saint Marc Jaumegarde · Saint-Marc-Jaumegarde;13
ce.0131118v@ac-aix-marseille.fr;Ecole primaire Caphan · Saint-Martin-de-Crau;13
ce.0131124b@ac-aix-marseille.fr;Ecole élémentaire de L'Argelier · Saint-Rémy-de-Provence;13
ce.0131125c@ac-aix-marseille.fr;Ecole maternelle Marie Mauron · Saint-Rémy-de-Provence;13
ce.0131126d@ac-aix-marseille.fr;Ecole élémentaire Centre l'estello · Saint-Savournin;13
ce.0131139t@ac-aix-marseille.fr;Ecole élémentaire  du boulevard David · Salon-de-Provence;13
ce.0131142w@ac-aix-marseille.fr;Ecole élémentaire Jules Michelet · Salon-de-Provence;13
ce.0131145z@ac-aix-marseille.fr;Ecole élémentaire Capucins · Salon-de-Provence;13
ce.0131178k@ac-aix-marseille.fr;Ecole élémentaire Jean Giono · Velaux;13
ce.0131190y@ac-aix-marseille.fr;Ecole maternelle Frédéric Mistral · Vitrolles;13
ce.0131206r@ac-aix-marseille.fr;Ecole élémentaire Edouard Peisson · Aix-en-Provence;13
ce.0131207s@ac-aix-marseille.fr;Ecole élémentaire Joseph Roumanille · Aix-en-Provence;13
ce.0131208t@ac-aix-marseille.fr;Ecole élémentaire Bouge · Marseille 13e  Arrondissement;13
ce.0131215a@ac-aix-marseille.fr;Ecole maternelle Montmajour · Arles;13
ce.0131224k@ac-aix-marseille.fr;Ecole élémentaire Maurelette · Marseille 15e  Arrondissement;13
ce.0131229r@ac-aix-marseille.fr;Ecole élémentaire Sinoncelli · Marseille 14e  Arrondissement;13
ce.0131234w@ac-aix-marseille.fr;Ecole élémentaire Beausoleil · La Penne-sur-Huveaune;13
ce.0131249m@ac-aix-marseille.fr;Ecole maternelle La Roseraie · Marseille  7e  Arrondissement;13
ce.0131250n@ac-aix-marseille.fr;Ecole maternelle Saint-Jérôme Village · Marseille 13e  Arrondissement;13
ce.0131251p@ac-aix-marseille.fr;Ecole maternelle Parc des Chartreux · Marseille 13e  Arrondissement;13
ce.0131270k@ac-aix-marseille.fr;Ecole maternelle Sainte-Marthe · Marseille 14e  Arrondissement;13
ce.0131277t@ac-aix-marseille.fr;Ecole maternelle Notre Dame Limite Jean Perrin · Marseille 15e  Arrondissement;13
ce.0131532v@ac-aix-marseille.fr;Ecole éléméntaire Château Sec · Marseille  9e  Arrondissement;13
ce.0131540d@ac-aix-marseille.fr;Ecole élémentaire Saint Louis Le Rove · Marseille 15e  Arrondissement;13
ce.0131542f@ac-aix-marseille.fr;Ecole maternelle Font Vert · Marseille 14e  Arrondissement;13
ce.0131546k@ac-aix-marseille.fr;Ecole elementaire  Saint Tronc La Rose · Marseille 10e  Arrondissement;13
ce.0131554u@ac-aix-marseille.fr;Ecole maternelle La Tourtelle · Aubagne;13
ce.0131567h@ac-aix-marseille.fr;Ecole élémentaire de Cuques · Aix-en-Provence;13
ce.0131592k@ac-aix-marseille.fr;Ecole maternelle Louise Michel · Port-Saint-Louis-du-Rhône;13
ce.0131595n@ac-aix-marseille.fr;Ecole élémentaire  La Grognarde · Marseille 11e  Arrondissement;13
ce.0131641n@ac-aix-marseille.fr;Ecole élémentaire Emile Vayssière 1 · Marseille 14e  Arrondissement;13
ce.0131644s@ac-aix-marseille.fr;Ecole maternelle Bouge · Marseille 13e  Arrondissement;13
ce.0131796g@ac-aix-marseille.fr;Ecole primaire privée Chevreul-Blancarde · Marseille  4e  Arrondissement;13
ce.0131798j@ac-aix-marseille.fr;Ecole primaire privée Saint Joseph Madeleine · Marseille  4e  Arrondissement;13
ce.0131831v@ac-aix-marseille.fr;Ecole maternelle Allée des Pins le Cabot · Marseille  9e  Arrondissement;13
ce.0131832w@ac-aix-marseille.fr;Ecole maternelle Saint-Jérôme Susini · Marseille 13e  Arrondissement;13
ce.0131858z@ac-aix-marseille.fr;Ecole maternelle Henri Tranchier · Martigues;13
ce.0131870m@ac-aix-marseille.fr;Ecole primaire privée Sainte Thérèse de L'Enfant-Jésus · Marseille 15e  Arrondissement;13
ce.0131909e@ac-aix-marseille.fr;Ecole élémentaire Giono-Schweitzer · Aix-en-Provence;13
ce.0131910f@ac-aix-marseille.fr;Ecole maternelle Jacques Prévert · Aix-en-Provence;13
ce.0131934g@ac-aix-marseille.fr;Ecole maternelle de Logisson · Saint-Martin-de-Crau;13
ce.0131937k@ac-aix-marseille.fr;Ecole élémentaire Robert Badinter · Vitrolles;13
ce.0132011r@ac-aix-marseille.fr;Ecole primaire privée Saint Joseph l'Estaque · Marseille 16e  Arrondissement;13
ce.0132017x@ac-aix-marseille.fr;Ecole primaire privée Sacré-Coeur · Aix-en-Provence;13
ce.0132023d@ac-aix-marseille.fr;Ecole primaire privée Saint Joseph · Gardanne;13
ce.0132031m@ac-aix-marseille.fr;Ecole primaire privée Sacré-Coeur · Saint-Martin-de-Crau;13
ce.0132035s@ac-aix-marseille.fr;Ecole primaire privée Jeanne d'Arc · Graveson;13
ce.0132040x@ac-aix-marseille.fr;Ecole primaire privée Notre-Dame de L'Huveaune · Marseille  8e  Arrondissement;13
ce.0132042z@ac-aix-marseille.fr;Ecole primaire privée Saint Jean-Baptiste · Marseille  9e  Arrondissement;13
ce.0132045c@ac-aix-marseille.fr;Ecole primaire privée Sainte Marguerite · Marseille  9e  Arrondissement;13
directrice@ecolestemariestloup.fr;Ecole primaire privée Sainte Marie · Marseille 10e  Arrondissement;13
secretariat@coursbastide.fr;Ecole primaire privée Cours de la Bastide · Marseille  6e  Arrondissement;13
secretariat@ecolendlp.com;Ecole primaire privée Notre-Dame de La Paix · Marseille  6e  Arrondissement;13
ce.0132068c@ac-aix-marseille.fr;Ecole primaire privée Notre-Dame · Marseille  6e  Arrondissement;13
ecendoume@wanadoo.fr;Ecole primaire privée Endoume · Marseille  7e  Arrondissement;13
ce.0132074j@ac-aix-marseille.fr;Ecole primaire privée protestante d'Endoume · Marseille  7e  Arrondissement;13
ce.0132092d@ac-aix-marseille.fr;Ecole primaire privée Sainte Marthe · Tarascon;13
contact@ecolesainteclaire.fr;Ecole primaire privée Sainte Claire · Cassis;13
ce.0132099l@ac-aix-marseille.fr;Ecole primaire privée Notre-Dame de Caderot · Berre-l'Etang;13
ce.0132105t@ac-aix-marseille.fr;Ecole primaire privée Sainte Elisabeth · Les Pennes-Mirabeau;13
ce.0132108w@ac-aix-marseille.fr;Ecole primaire privée Viala-Lacoste · Salon-de-Provence;13
ce.0132159b@ac-aix-marseille.fr;Ecole maternelle Paul Cézanne · Salon-de-Provence;13
ce.0132164g@ac-aix-marseille.fr;Ecole élémentaire Langevin-Wallon · Septèmes-les-Vallons;13
ce.0132165h@ac-aix-marseille.fr;Ecole maternelle Jean Maurel · Aix-en-Provence;13
ce.0132166j@ac-aix-marseille.fr;Ecole primaire Marcel Pagnol · Aix-en-Provence;13
ce.0132183c@ac-aix-marseille.fr;Ecole élémentaire Rose Frais Vallon Sud · Marseille 13e  Arrondissement;13
ce.0132191l@ac-aix-marseille.fr;Ecole maternelle Saint-André Barnier · Marseille 15e  Arrondissement;13
ce.0132249z@ac-aix-marseille.fr;Ecole maternelle Jacques Prévert · Grans;13
ce.0132256g@ac-aix-marseille.fr;Ecole maternelle Les Cadeneaux · Les Pennes-Mirabeau;13
ce.0132259k@ac-aix-marseille.fr;Ecole élémentaire Isabelle Blain · Les Pennes-Mirabeau;13
ce.0132361w@ac-aix-marseille.fr;Ecole maternelle Castel Hélène · Les Pennes-Mirabeau;13
ce.0132381t@ac-aix-marseille.fr;Ecole maternelle La Muscatelle · Ceyreste;13
ce.0132385x@ac-aix-marseille.fr;Ecole maternelle Alphonse Daudet · Arles;13
ce.0132428u@ac-aix-marseille.fr;Ecole élémentaire Air Bel · Marseille 11e  Arrondissement;13
ce.0132445m@ac-aix-marseille.fr;Ecole élémentaire Jean de La Fontaine · Vitrolles;13
ce.0132450t@ac-aix-marseille.fr;Ecole maternelle La Trébillane René Cassin · Cabriès;13
ce.0132461e@ac-aix-marseille.fr;Ecole maternelle Anne Frank · Port-Saint-Louis-du-Rhône;13
ce.0132476w@ac-aix-marseille.fr;Ecole maternelle Emile Vayssière 2 · Marseille 14e  Arrondissement;13
ce.0132480a@ac-aix-marseille.fr;Ecole maternelle Michel Gerachios · Fos-sur-Mer;13
ce.0132483d@ac-aix-marseille.fr;Ecole élémentaire Savine · Marseille 15e  Arrondissement;13
ce.0132485f@ac-aix-marseille.fr;Ecole élémentaire Pomme Sainte-Madeleine · Marseille 11e  Arrondissement;13
ce.0132486g@ac-aix-marseille.fr;Ecole élémentaire Jean Giono · Miramas;13
ce.0132529d@ac-aix-marseille.fr;Ecole maternelle Estaque Gare · Marseille 16e  Arrondissement;13
ce.0132547y@ac-aix-marseille.fr;Ecole maternelle Chantegrive · Miramas;13
ce.0132553e@ac-aix-marseille.fr;Ecole maternelle Les Cantarelles · Arles;13
ce.0132559l@ac-aix-marseille.fr;Ecole élémentaire Robert Daugey · Martigues;13
ce.0132579h@ac-aix-marseille.fr;Ecole élémentaire Joseph d'Arbaud · Aix-en-Provence;13
ce.0132584n@ac-aix-marseille.fr;Ecole maternelle Marie Mauron · Aubagne;13
ce.0132593y@ac-aix-marseille.fr;Ecole élémentaire Marcel Pagnol · Saint-Martin-de-Crau;13
ce.0132600f@ac-aix-marseille.fr;Ecole maternelle Martine Morin · Vitrolles;13
ce.0132630n@ac-aix-marseille.fr;Ecole maternelle Edouard Vaillant · Saint-Mitre-les-Remparts;13
ce.0132683w@ac-aix-marseille.fr;Ecole maternelle Roger Delagnes · Saintes-Maries-de-la-Mer;13
ce.0132684x@ac-aix-marseille.fr;Ecole maternelle Pierre Armanet · Istres;13
ce.0132691e@ac-aix-marseille.fr;Ecole maternelle Lucia Tichadou · Port-de-Bouc;13
ce.0132705v@ac-aix-marseille.fr;Ecole maternelle Jules Payot · Aix-en-Provence;13
ce.0132710a@ac-aix-marseille.fr;Ecole élémentaire Jules Payot · Aix-en-Provence;13
ce.0132719k@ac-aix-marseille.fr;Ecole maternelle La Bergerie · Bouc-Bel-Air;13
ce.0132740h@ac-aix-marseille.fr;Ecole maternelle Bernard Palissy · Aubagne;13
ce.0132752w@ac-aix-marseille.fr;Ecole maternelle Louis Aragon · Auriol;13
ce.0132754y@ac-aix-marseille.fr;Ecole maternelle de l'Ancienne Gare · Saint-Cannat;13
ce.0132793r@ac-aix-marseille.fr;Ecole maternelle Joseph d'Arbaud · Meyrargues;13
ce.0132798w@ac-aix-marseille.fr;Ecole maternelle Charles Péguy · La Roque-d'Anthéron;13
ce.0132799x@ac-aix-marseille.fr;Ecole maternelle Les Ecureuils · Lambesc;13
ce.0132807f@ac-aix-marseille.fr;Ecole élémentaire Louis Aragon · Arles;13
ce.0132903k@ac-aix-marseille.fr;Ecole maternelle Les Jardins · Rognac;13
ce.0132990e@ac-aix-marseille.fr;Ecole élémentaire Paul Langevin · Berre-l'Etang;13
ce.0133002t@ac-aix-marseille.fr;Ecole maternelle Elsa Triolet · Gardanne;13
ce.0133022p@ac-aix-marseille.fr;Ecole primaire La Culasse · Gémenos;13
ce.0133025t@ac-aix-marseille.fr;Ecole maternelle Saint-Jean · Trets;13
ce.0133035d@ac-aix-marseille.fr;Ecole maternelle Sainte-Victoire · Châteauneuf-le-Rouge;13
ce.0133059e@ac-aix-marseille.fr;Ecole maternelle Victor Hugo · Alleins;13
ce.0133096v@ac-aix-marseille.fr;Ecole maternelle Georges Lapierre · Vitrolles;13
ce.0133099y@ac-aix-marseille.fr;Ecole élémentaire Victor Hugo · Sausset-les-Pins;13
ce.0133101a@ac-aix-marseille.fr;Ecole maternelle Coteaux de Veline · Gardanne;13
ce.0133110k@ac-aix-marseille.fr;Ecole maternelle Danielle Casanova · Berre-l'Etang;13
ce.0133182n@ac-aix-marseille.fr;Ecole maternelle Le Mazet · Fos-sur-Mer;13
ce.0133186t@ac-aix-marseille.fr;Ecole maternelle Gérald Kraemer · Rognac;13
ce.0133187u@ac-aix-marseille.fr;Ecole maternelle Centre · Allauch;13
ce.0133215z@ac-aix-marseille.fr;Ecole élémentaire Jacqueline Auriol · Istres;13
ce.0133246h@ac-aix-marseille.fr;Ecole maternelle Prado Plage · Marseille  8e  Arrondissement;13
ce.0133323s@ac-aix-marseille.fr;Ecole maternelle Les Martegaux · Marseille 13e  Arrondissement;13
ce.0133324t@ac-aix-marseille.fr;Ecole maternelle Jean Cocteau · Saint-Victoret;13
ce.0133333c@ac-aix-marseille.fr;Ecole élémentaire Jean Cocteau · Saint-Victoret;13
ce.0133358e@ac-aix-marseille.fr;Ecole élémentaire  Raimu · Vitrolles;13
ce.0133653a@ac-aix-marseille.fr;Ecole maternelle Eugène Brémond · Aix-en-Provence;13
ce.0133654b@ac-aix-marseille.fr;Ecole maternelle Les Alpilles · Maussane-les-Alpilles;13
administratif@bneielazar.fr;Ecole primaire privée GSBE · Marseille  9e  Arrondissement;13
ce.0133896p@ac-aix-marseille.fr;Ecole primaire Capelette Cap Est · Marseille 10e  Arrondissement;13
ce.0133898s@ac-aix-marseille.fr;Ecole maternelle François Moisson République · Marseille  2e  Arrondissement;13
ce.0133949x@ac-aix-marseille.fr;école primaire les pinèdes · Lançon-Provence;13
ce.0133951z@ac-aix-marseille.fr;Ecole primaire Pierre Gilles de Gennes · Aix-en-Provence;13
sandrinecorradi@hotmail.com;école primaire club amadeus · Aubagne;13
ce.0134028h@ac-aix-marseille.fr;Ecole  primaire La Roque Martine · Fuveau;13
contact@universitedespetits.com;ECOLE PRIMAIRE L'UNIVERSITE DES PETITS · Bouc-Bel-Air;13
ce.0134043z@ac-aix-marseille.fr;ECOLE ELEMENTAIRE MIREILLE FERAUD FOESSER · Châteauneuf-les-Martigues;13
ce.0134133x@ac-aix-marseille.fr;école primaire des Gonagues · Allauch;13
ce.0134273z@ac-aix-marseille.fr;Ecole primaire Chanterelle · Marseille  1er Arrondissement;13
ce.0134388z@ac-aix-marseille.fr;E.P.PR.HC MONTESSORI INTERNATIONALE SALON DE PROVENCE · Salon-de-Provence;13
ce.0134393e@ac-aix-marseille.fr;Ecole maternelle Marcel Pagnol · Sénas;13
ce.0134533g@ac-aix-marseille.fr;Ecole maternelle publique Les Nouvelles Raumettes · Marignane;13
ce.0134615w@ac-aix-marseille.fr;ECOLE MATERNELLE · Marseille 14e  Arrondissement;13
cp.stjoaix@free.fr;Collège Saint-Joseph · Aix-en-Provence;13
smb@eccoly.net;Collège Sainte-Marie-Blancarde · Marseille;13
ce.0131622t@ac-aix-marseille.fr;Collège Joseph Lakanal · Aubagne;13
ce.0131319n@ac-aix-marseille.fr;Lycée La Nativité · Aix-en-Provence;13
ce.0131436r@ac-aix-marseille.fr;Lycée polyvalent modèle électronique · Marseille;13
ce.0133492a@ac-aix-marseille.fr;Collège Jean Bernard · Salon-de-Provence;13
ce.0131888g@ac-aix-marseille.fr;Collège Alain Savary · Istres;13
ce.0132833j@ac-aix-marseille.fr;Collège Georges Brassens · Bouc-Bel-Air;13
ce.0132411a@ac-aix-marseille.fr;Collège Henri Bosco · Vitrolles;13
college.cluny@wanadoo.fr;Collège Cluny · Marseille;13
ce.0131349w@ac-aix-marseille.fr;Collège la Présentation · Salon-de-Provence;13
ce.0131932e@ac-aix-marseille.fr;Collège Jean De Bernardy (anciennement Longchamp) · Marseille;13
ce.0132573b@ac-aix-marseille.fr;Collège Glanum · Saint-Rémy-de-Provence;13
ce.0130022d@ac-aix-marseille.fr;Collège Alice Guy (anciennement Virebelle) · La Ciotat;13
ce.0131789z@ac-aix-marseille.fr;Collège Henri Wallon · Martigues;13
e.c.l.saintecatherine@wanadoo.fr;Lycée Sainte-Catherine de Sienne · Aix-en-Provence;13
accueil@lacordaire.com;Lycée Lacordaire · Marseille;13
ce.0130139f@ac-aix-marseille.fr;Collège Coin Joli Sévigné · Marseille;13
ce.0131881z@ac-aix-marseille.fr;Collège Simone Veil · Châteaurenard;13
ce.0132312t@ac-aix-marseille.fr;Collège André Malraux · Marseille;13
ce.0133016h@ac-aix-marseille.fr;Collège Louis Leprince- Ringuet · La Fare-les-Oliviers;13
ce.0131609d@ac-aix-marseille.fr;Collège Frédéric Mistral · Arles;13
ce.0132402r@ac-aix-marseille.fr;Collège Le Ruissatel · Marseille;13
ste.anne.13@wanadoo.fr;Collège Sainte-Anne · Marseille;13
ce.0130143k@ac-aix-marseille.fr;Lycée polyvalent Paul Langevin · Martigues;13
ce.0132790m@ac-aix-marseille.fr;Lycée professionnel Jacques Raynaud · Marseille;13
saint-joseph-viala@orange.fr;Collège Saint-Joseph · Marseille;13
direction.etudes@lycee-militaire-aix.fr;Lycée militaire d'Aix-en-Provence · Aix-en-Provence;13
ce.0130028k@ac-aix-marseille.fr;Collège Denis Moustier · Gréasque;13
ce.0133449d@ac-aix-marseille.fr;Collège Pierre Matraja · Sausset-les-Pins;13
ce.0130150t@ac-aix-marseille.fr;Lycée professionnel Jean Moulin · Port-de-Bouc;13
ce.0130038w@ac-aix-marseille.fr;Lycée Marseilleveyre · Marseille;13
ce.0130175v@ac-aix-marseille.fr;Lycée Honoré Daumier · Marseille;13
ce.0130049h@ac-aix-marseille.fr;Lycée régional César Baldaccini (anciennement lycée du Rempart) · Marseille;13
ce.0133406g@ac-aix-marseille.fr;Lycée polyvalent de la Méditerranée · La Ciotat;13
ce.0131549n@ac-aix-marseille.fr;Lycée régional Irène et Frédéric Joliot-Curie · Aubagne;13
ce.0130163g@ac-aix-marseille.fr;Collège Joseph d'Arbaud · Salon-de-Provence;13
ce.0131259y@ac-aix-marseille.fr;Collège Jean Guéhenno · Lambesc;13
ce.0130037v@ac-aix-marseille.fr;Lycée Marcel Pagnol · Marseille;13
college@sainteelisabeth.org;Collège Sainte-Élisabeth · Les Pennes-Mirabeau;13
ce.0130048g@ac-aix-marseille.fr;Lycée Saint-Exupéry · Marseille;13
ce.0131260z@ac-aix-marseille.fr;Collège Edmond Rostand · Marseille;13
ce.0132403s@ac-aix-marseille.fr;Collège François Villon · Marseille;13
ce.0132404t@ac-aix-marseille.fr;Collège Clair Soleil · Marseille;13
ce.0132561n@ac-aix-marseille.fr;Collège Anatole France · Marseille;13
ce.0132327j@ac-aix-marseille.fr;Collège Miramaris · Miramas;13
ce.0131264d@ac-aix-marseille.fr;Collège Joséphine BAKER · Marseille;13
ce.0132412b@ac-aix-marseille.fr;Collège Lou Garlaban · Aubagne;13
ce.0132207d@ac-aix-marseille.fr;Collège Jules Massenet · Marseille;13
ce.0132322d@ac-aix-marseille.fr;Collège Paul Éluard · Port-de-Bouc;13
contact@campus-vincentien13.com;Lycée Jeanne d'Arc - Campus Vincentien d'Arles · Arles;13
college@saintaugustin.eu;Collège Saint-Augustin · Carnoux-en-Provence;13
college@ndfrance.org;Collège Notre-Dame de France · Marseille;13
secretariat@hamaskaine-france.com;Lycée Hamaskaïne · Marseille;13
direction@yavne-asso.com;Collège Yavné · Marseille;13
secretariat@la-nativite.fr;Collège La nativité Sainte-Victoire · Aix-en-Provence;13
ce.0131857y@ac-aix-marseille.fr;Ecole maternelle Les Trois Ponts · Marseille 10e  Arrondissement;13
ce.0131913j@ac-aix-marseille.fr;Ecole maternelle Roger Le Guérec · La Ciotat;13
ce.0131924w@ac-aix-marseille.fr;Ecole maternelle Mazargues Grande Bastide · Marseille  9e  Arrondissement;13
ce.0131936j@ac-aix-marseille.fr;Ecole maternelle Robert Badinter · Vitrolles;13
ce.0131998b@ac-aix-marseille.fr;Ecole élémentaire La Salle · Bouc-Bel-Air;13
ce.0132015v@ac-aix-marseille.fr;Ecole primaire privée Sainte Catherine de Sienne · Aix-en-Provence;13
ce.0132021b@ac-aix-marseille.fr;Ecole primaire privée Sainte Bernadette · Aix-en-Provence;13
ce.0132026g@ac-aix-marseille.fr;Ecole primaire privée Jeanne d'Arc · Lambesc;13
ce.0132055n@ac-aix-marseille.fr;Ecole primaire privée Notre-Dame de La Jeunesse · Marseille 11e  Arrondissement;13
ce.0132064y@ac-aix-marseille.fr;Ecole primaire privée Saint Charles Camas · Marseille  5e  Arrondissement;13
ce.0132079p@ac-aix-marseille.fr;Ecole élémentaire privée Lacordaire · Marseille 13e  Arrondissement;13
ogec.ndg@orange.fr;Ecole primaire privée Notre-Dame Grâce -Saint Joseph · Maillane;13
jeannedarc.miramas@orange.fr;Ecole primaire privée Jeanne d'Arc · Miramas;13
ce.0132107v@ac-aix-marseille.fr;Ecole primaire privée Sainte Madeleine · Cabannes;13
ce.0132148p@ac-aix-marseille.fr;Ecole maternelle Granière · Marseille 15e  Arrondissement;13
ce.0132152u@ac-aix-marseille.fr;Ecole élémentaire Saint Norbert · Salon-de-Provence;13
ce.0132167k@ac-aix-marseille.fr;Ecole maternelle d'application Arène · Aix-en-Provence;13
ce.0132169m@ac-aix-marseille.fr;Ecole élémentaire La Mareschale · Aix-en-Provence;13
ce.0132177w@ac-aix-marseille.fr;Ecole maternelle Plan d'Aou · Marseille 15e  Arrondissement;13
ce.0132185e@ac-aix-marseille.fr;Ecole élémentaire Bois Lemaitre · Marseille 12e  Arrondissement;13
ce.0132189j@ac-aix-marseille.fr;Ecole maternelle Saint-Joseph Les Micocouliers · Marseille 14e  Arrondissement;13
ce.0132199v@ac-aix-marseille.fr;Ecole maternelle Air Bel · Marseille 11e  Arrondissement;13
ce.0132250a@ac-aix-marseille.fr;Ecole maternelle Paul Di Lorto · Martigues;13
ce.0132253d@ac-aix-marseille.fr;Ecole maternelle Les Amandiers · Les Pennes-Mirabeau;13
ce.0132262n@ac-aix-marseille.fr;Ecole élémentaire François Bessou · Le Rove;13
ce.0132265s@ac-aix-marseille.fr;Ecole élémentaire Ouvière · Fuveau;13
ce.0132285n@ac-aix-marseille.fr;Ecole élémentaire Jacques Prévert · Aix-en-Provence;13
ce.0132286p@ac-aix-marseille.fr;Ecole élémentaire Granados Roy d'Espagne · Marseille  9e  Arrondissement;13
ce.0132287r@ac-aix-marseille.fr;Ecole maternelle Malpassé Les Oliviers · Marseille 13e  Arrondissement;13
ce.0132291v@ac-aix-marseille.fr;Ecole élémentaire Victor Hugo · Port-de-Bouc;13
ce.0132301f@ac-aix-marseille.fr;Ecole maternelle Amédée Autran · Marseille  7e  Arrondissement;13
ce.0132332p@ac-aix-marseille.fr;Ecole élémentaire Joseph d'Arbaud · Fos-sur-Mer;13
ce.0132334s@ac-aix-marseille.fr;Ecole maternelle Jean-Jacques Rousseau · Vitrolles;13
ce.0132335t@ac-aix-marseille.fr;Ecole maternelle Les Balustres · Marseille 13e  Arrondissement;13
ce.0132338w@ac-aix-marseille.fr;Ecole maternelle Marie Mauron · Gréasque;13
ce.0132359u@ac-aix-marseille.fr;Ecole élémentaire Laure Moulin 2 · Martigues;13
ce.0132377n@ac-aix-marseille.fr;Ecole maternelle Croix Rouge Campagne · Marseille 13e  Arrondissement;13
ce.0132387z@ac-aix-marseille.fr;Ecole maternelle Jonquières · Fos-sur-Mer;13
ce.0132394g@ac-aix-marseille.fr;Ecole maternelle Isidore Gautier · La Bouilladisse;13
ce.0132398l@ac-aix-marseille.fr;Ecole maternelle Louise Michel · Port-de-Bouc;13
ce.0132399m@ac-aix-marseille.fr;Ecole primaire Castors Isabella · Septèmes-les-Vallons;13
ce.0132430w@ac-aix-marseille.fr;Ecole maternelle Rose Sauvagine · Marseille 13e  Arrondissement;13
ce.0132437d@ac-aix-marseille.fr;Ecole primaire René Calamand · Istres;13
ce.0132439f@ac-aix-marseille.fr;Ecole élémentaire La Voilerie · Les Pennes-Mirabeau;13
ce.0132442j@ac-aix-marseille.fr;Ecole élémentaire Romain Rolland · Port-Saint-Louis-du-Rhône;13
ce.0132453w@ac-aix-marseille.fr;Ecole maternelle Marie Mauron · Châteauneuf-les-Martigues;13
ce.0132473t@ac-aix-marseille.fr;Ecole maternelle Marguerite Varesio · La Ciotat;13
ce.0132484e@ac-aix-marseille.fr;Ecole maternelle Roy d'Espagne Granados · Marseille  9e  Arrondissement;13
ce.0132492n@ac-aix-marseille.fr;Ecole maternelle Jean de La Fontaine · Vitrolles;13
ce.0132514m@ac-aix-marseille.fr;Ecole maternelle Marcel Pagnol · Rognac;13
ce.0132527b@ac-aix-marseille.fr;Ecole maternelle Maurelle Jonquilles · Marseille 12e  Arrondissement;13
ce.0132578g@ac-aix-marseille.fr;Ecole maternelle Rocher du Dragon · Aix-en-Provence;13
ce.0132598d@ac-aix-marseille.fr;Ecole maternelle Centre · Venelles;13
ce.0132610s@ac-aix-marseille.fr;Ecole élémentaire Solidarité · Marseille 15e  Arrondissement;13
ce.0132611t@ac-aix-marseille.fr;Ecole maternelle Solidarité 1 · Marseille 15e  Arrondissement;13
ce.0132625h@ac-aix-marseille.fr;Ecole maternelle Parade · Marseille 13e  Arrondissement;13
ce.0132627k@ac-aix-marseille.fr;Ecole maternelle Emile Vayssière 3 · Marseille 14e  Arrondissement;13
ce.0132636v@ac-aix-marseille.fr;Ecole maternelle Les Moulins · Barbentane;13
ce.0132638x@ac-aix-marseille.fr;Ecole élémentaire Cours Julien · Marseille  6e  Arrondissement;13
ce.0132697l@ac-aix-marseille.fr;Ecole maternelle Robert Desnos · Martigues;13
ce.0132700p@ac-aix-marseille.fr;Ecole maternelle Henri Bosco · Coudoux;13
ce.0132704u@ac-aix-marseille.fr;Ecole maternelle Les Magnanarelles · Arles;13
ce.0132706w@ac-aix-marseille.fr;Ecole maternelle Célony · Aix-en-Provence;13
ce.0132711b@ac-aix-marseille.fr;Ecole élémentaire  Clos de La Roche · Istres;13
ce.0132712c@ac-aix-marseille.fr;Ecole élémentaire Le Carestier · Marignane;13
ce.0132747r@ac-aix-marseille.fr;Ecole maternelle Bastide Saint-Jean · Marseille 12e  Arrondissement;13
ce.0132757b@ac-aix-marseille.fr;Ecole maternelle Malpassé Les Lauriers · Marseille 13e  Arrondissement;13
ce.0132759d@ac-aix-marseille.fr;Ecole élémentaire Henri Wallon · Aix-en-Provence;13
ce.0132763h@ac-aix-marseille.fr;Ecole élémentaire Maria Fabry · La Ciotat;13
ce.0132782d@ac-aix-marseille.fr;Ecole élémentaire Prairial · Vitrolles;13
ce.0132795t@ac-aix-marseille.fr;Ecole maternelle Centre · Cabriès;13
ce.0132800y@ac-aix-marseille.fr;Ecole maternelle Luminy · Marseille  9e  Arrondissement;13
ce.0132802a@ac-aix-marseille.fr;Ecole primaire Romain Rolland · Rognac;13
ce.0132804c@ac-aix-marseille.fr;Ecole élémentaire Les Pinchinades · Vitrolles;13
ce.0132806e@ac-aix-marseille.fr;Ecole primaire Jean Moulin · Istres;13
ce.0132902j@ac-aix-marseille.fr;Ecole maternelle La Carraire - George Sand · Miramas;13
ce.0132905m@ac-aix-marseille.fr;Ecole maternelle Haïti · Marseille 12e  Arrondissement;13
direction@sacrecoeur-roucas.fr;Ecole primaire privée Sacré-Coeur Roucas Blanc · Marseille  7e  Arrondissement;13
ce.0132986a@ac-aix-marseille.fr;Ecole primaire Jean Giono · Rognac;13
ce.0132995k@ac-aix-marseille.fr;Ecole maternelle Saint-Henri Rabelais2 · Marseille 16e  Arrondissement;13
ce.0132999p@ac-aix-marseille.fr;école primaire privée Institution Franco-Hebraïque · Marseille  9e  Arrondissement;13
ce.0133019l@ac-aix-marseille.fr;Ecole maternelle Li Pichounet · Plan-de-Cuques;13
ce.0133040j@ac-aix-marseille.fr;Ecole élémentaire La Bergerie · Bouc-Bel-Air;13
ce.0133042l@ac-aix-marseille.fr;Ecole élémentaire Louise Michel · Martigues;13
ce.0133043m@ac-aix-marseille.fr;Ecole primaire La Maille 3 · Miramas;13
ce.0133097w@ac-aix-marseille.fr;Ecole élémentaire Pablo Picasso · Vitrolles;13
